userName,score,content,cleaned_text,sentiment,sentiment_encoded,tokenized
A Google user,3,"Previously I was using the app to learn Front End and it was great, but now I redownloaded to learn Python and have no way to find any button to change the path, it only allows me to continue with the front end path. Please fix it otherwise it's not useful for me anymore.",previously using app learn front end great redownloaded learn python way find button change path allows continue front end path please fix otherwise useful anymore,Positive,1,"[822, 50, 1, 4, 606, 217, 6, 1864, 4, 31, 16, 145, 408, 321, 301, 607, 167, 606, 217, 301, 45, 237, 441, 47, 823]"
A Google user,5,its great way to learn with fun.... prefer mimo now instead of instgram,great way learn fun prefer mimo instead instgram,Positive,1,"[6, 16, 4, 13, 989, 10, 244, 1865]"
A Google user,4,good to beginners.,good beginners,Positive,1,"[2, 17]"
A Google user,4,it's so beneficial,beneficial,Positive,1,[706]
A Google user,5,very good 👍,good,Positive,1,[2]
A Google user,5,Good,good,Positive,1,[2]
A Google user,5,this app is very good for beginners to learn python fast,app good beginners learn python fast,Positive,1,"[1, 2, 17, 4, 31, 148]"
A Google user,5,"very nice app, I love it 😍💖",nice app love,Positive,1,"[12, 1, 15]"
A Google user,5,so far so good,far good,Positive,1,"[21, 2]"
A Google user,5,V good,v good,Positive,1,"[1866, 2]"
A Google user,5,It is very easy to use and comprehend. I am happy with my experience so far,easy use comprehend happy experience far,Positive,1,"[7, 18, 990, 209, 43, 21]"
A Google user,5,à real experience and a half,à real experience half,Neutral,0,"[707, 215, 43, 444]"
A Google user,5,It's really useful for learning,really useful learning,Positive,1,"[11, 47, 5]"
A Google user,5,"this is the second code learning app I've downloaded and now I'm kicking myself for paying for the first one. Similar feel of ease to Duolingo , simple, and I'm loving the free trial. amazing so far!",second code learning app downloaded kicking paying first one similar feel ease duolingo simple loving free trial amazing far,Positive,1,"[484, 14, 5, 1, 343, 1261, 409, 84, 25, 251, 186, 708, 29, 30, 190, 19, 218, 22, 21]"
A Google user,5,Great App for learning and very helpful.,great app learning helpful,Positive,1,"[6, 1, 5, 24]"
A Google user,5,This Is the best app,best app,Positive,1,"[8, 1]"
A Google user,5,I think this is fun and creative and ez way to learn code,think fun creative ez way learn code,Positive,1,"[67, 13, 1867, 1868, 16, 4, 14]"
A Google user,5,"I got a degree in this a while ago but haven't been practicing enough... this is great as a reminder, and super simple to start. I haven't paid into it at all yet",got degree ago practicing enough great reminder super simple start paid yet,Positive,1,"[149, 991, 542, 322, 225, 6, 1869, 73, 30, 53, 228, 191]"
A Google user,1,Great way to learn. Really helpful to have a place where you can practice and experiment with the coding you've learnt in the lessons.,great way learn really helpful place practice experiment coding learnt lessons,Positive,1,"[6, 16, 4, 11, 24, 261, 51, 1870, 3, 208, 42]"
A Google user,5,"Two words, ""best app""🤯🤯🤯",two words best app,Positive,1,"[299, 608, 8, 1]"
A Google user,5,This is a great learn along app.,great learn along app,Positive,1,"[6, 4, 445, 1]"
A Google user,5,"pretty good. I'm taking cybersecurity, and it's great practice",pretty good taking cybersecurity great practice,Positive,1,"[113, 2, 382, 1262, 6, 51]"
A Google user,4,it's cute and useful 😌,cute useful,Positive,1,"[443, 47]"
A Google user,5,Great app,great app,Positive,1,"[6, 1]"
A Google user,5,coding is fun,coding fun,Positive,1,"[3, 13]"
A Google user,4,very good app to learn coding,good app learn coding,Positive,1,"[2, 1, 4, 3]"
A Google user,5,best app( ˘ ³˘)♥,best app ³,Positive,1,"[8, 1, 1871]"
A Google user,5,"Perfection 🥶🥶🥰 Ok for my practical exam you helped me, and now I'm learning python for making games but I should learn java for another practical 🙃. Thanks that I found this app, god bless you all !✅",perfection ok practical exam helped learning python making games learn java another practical thanks found app god bless,Positive,1,"[1263, 274, 357, 969, 222, 5, 31, 124, 263, 4, 161, 200, 357, 77, 221, 1, 446, 992]"
A Google user,5,it's a good app for coding,good app coding,Positive,1,"[2, 1, 3]"
A Google user,5,the most lovely learning application ever,lovely learning application ever,Positive,1,"[541, 5, 35, 78]"
A Google user,5,Great to learn new skills training and development,great learn new skills training development,Positive,1,"[6, 4, 69, 104, 543, 165]"
A Google user,5,it's educative,educative,Neutral,0,[280]
A Google user,5,very helpful and fun...I love it🥹💓,helpful fun love,Positive,1,"[24, 13, 15]"
A Google user,5,"It is a very good app for coding . It lets you select what you like or what you want to do after so many choices , it suggest you which course is best for you accordingly to your interest. There are literally so many options you can go for. Just an amazing app. You can also choose the other courses if yours is complete ✅ and give you a amazing certificate to make your resume more powerful.",good app coding lets select like want many choices suggest course best accordingly interest literally many options go amazing app also choose courses complete give amazing certificate make resume powerful,Positive,1,"[2, 1, 3, 686, 485, 9, 28, 130, 824, 293, 72, 8, 1264, 364, 277, 130, 486, 139, 22, 1, 32, 487, 187, 180, 83, 22, 359, 46, 1265, 1266]"
A Google user,5,FROM THE FIRST DAY I STARTED USING IT FOR LIKE 30 MIN/EACH DAY AND NOW I AM PROGRESSING AT A FAST PACE. THE BEST THING ABOUT THIS APP IS THAT WE CAN CHECK OUR PROGRESS AND EXPLORE THE CODING WE ALREADY DID. BTW IT WOULD BE MORE GOOD IF THERE WAS NO HEART SYSTEM WHICH LETS YOU DO MISTAKE ONLY 5 TIMES AND THEN FORCES YOU TO TAKE A BREAK. :),first day started using like 30 min day progressing fast pace best thing app check progress explore coding already btw would good heart system lets mistake 5 times forces take break,Positive,1,"[84, 86, 76, 50, 9, 544, 609, 86, 1267, 148, 342, 8, 102, 1, 410, 106, 1268, 3, 103, 1269, 34, 2, 152, 281, 686, 488, 92, 525, 993, 255, 545]"
A Google user,3,"Lost interest before the second lesson. May be great, but it's boring.",lost interest second lesson may great boring,Positive,1,"[489, 364, 484, 101, 295, 6, 383]"
A Google user,5,Awesome! Easy to understand and there's practice right after. Love it!,awesome easy understand practice right love,Positive,1,"[41, 7, 20, 51, 171, 15]"
A Google user,1,February 2024: The the streak lossbug is still present November 2024: This bug is still present. There's no proper support. There's a percisting bug where the daily streak is added but then ot is not properly registered into the database. I lost 250 days streak because of this and I'm not coming back! This is a developer training app full of bugs for petes sake! And don't you mention streak repair once a month when the bug happens two days in a row! I want my money back but there's no support.,february 2024 streak lossbug still present november 2024 bug still present proper support percisting bug daily streak added ot properly registered database lost 250 days streak coming back developer training app full bugs petes sake mention streak repair month bug happens two days row want money back support,Positive,1,"[1872, 994, 153, 1873, 75, 995, 1874, 994, 404, 75, 995, 1875, 297, 1876, 404, 323, 153, 709, 1877, 808, 1878, 1879, 489, 1270, 127, 153, 825, 137, 115, 543, 1, 110, 610, 1880, 1881, 710, 153, 1271, 298, 404, 1272, 299, 127, 1273, 28, 117, 137, 297]"
A Google user,5,it's very amazing 🤩...,amazing,Positive,1,[22]
A Google user,5,great app to learn code!,great app learn code,Positive,1,"[6, 1, 4, 14]"
A Google user,5,Very great!,great,Positive,1,[6]
A Google user,4,good,good,Positive,1,[2]
A Google user,5,One of my favorite learning methods I've ever found ever!!! It's like duolingo but for learning programming.,one favorite learning methods ever found ever like duolingo learning programming,Positive,1,"[25, 711, 5, 712, 78, 221, 78, 9, 29, 5, 23]"
A Google user,5,it's very useful and working so simple to practice any computer language .,useful working simple practice computer language,Positive,1,"[47, 229, 30, 51, 144, 44]"
A Google user,3,I am still studying but it's amazing,still studying amazing,Positive,1,"[75, 478, 22]"
A Google user,4,user friendly and educative,user friendly educative,Positive,1,"[62, 55, 280]"
A Google user,5,"This app makes learning code understandable and fun. So far, so good.",app makes learning code understandable fun far good,Positive,1,"[1, 38, 5, 14, 266, 13, 21, 2]"
A Google user,4,"This is a wonderful app for learning and practicing coding. It will be helpful if you add some other programming languages like java , c++, swift etc and also add some more new features in regarding practice problems and filling the hearts.",wonderful app learning practicing coding helpful add programming languages like java c swift etc also add new features regarding practice problems filling hearts,Positive,1,"[135, 1, 5, 322, 3, 24, 54, 23, 96, 9, 161, 85, 1882, 313, 32, 54, 69, 256, 996, 51, 447, 1883, 133]"
A Google user,5,"If there were more stars to rate this app, I'd add them all. Exceptional learning tool. ❤️",stars rate app add exceptional learning tool,Neutral,0,"[146, 411, 1, 54, 490, 5, 213]"
A Google user,5,A great learning tool.,great learning tool,Positive,1,"[6, 5, 213]"
A Google user,5,It's the best app I can find for coding. And it's amazing y'all should try it,best app find coding amazing try,Positive,1,"[8, 1, 145, 3, 22, 58]"
A Google user,5,"Great app 👌, it makes it easy to understand the concepts.",great app makes easy understand concepts,Positive,1,"[6, 1, 38, 7, 20, 269]"
A Google user,5,"I had a good experience. It's easy to use, learn and understand concepts",good experience easy use learn understand concepts,Positive,1,"[2, 43, 7, 18, 4, 20, 269]"
A Google user,5,"haven't actually used it yet, it, in a real easy, simple way,(and I'm a big dummy when it comes to this computer type of stuff LOL) teaches you how to use it , by teaching you variables etc. etc. I may change my stars when I get into the app and actually use it but so far so good and I hope I don't have to",actually used yet real easy simple way big dummy comes computer type stuff lol teaches use teaching variables etc etc may change stars get app actually use far good hope,Positive,1,"[89, 134, 191, 215, 7, 30, 16, 491, 1884, 412, 144, 219, 226, 611, 107, 18, 97, 997, 313, 313, 295, 321, 146, 27, 1, 89, 18, 21, 2, 119]"
A Google user,5,it is nice app,nice app,Positive,1,"[12, 1]"
A Google user,5,Best app ever,best app ever,Positive,1,"[8, 1, 78]"
A Google user,5,The app's theme and presentation is so cool and it seems that the developers of this app are well experienced. They know how can the things looks easy for beginners. That's great!,app theme presentation cool seems developers app well experienced know things looks easy beginners great,Positive,1,"[1, 1885, 1886, 57, 147, 155, 1, 61, 612, 39, 93, 613, 7, 17, 6]"
A Google user,5,excellent,excellent,Positive,1,[66]
A Google user,5,"this is quite engagement and fun to learn with, lots of love mimo team , U guys did wonders , is so easy to understand",quite engagement fun learn lots love mimo team u guys wonders easy understand,Positive,1,"[158, 1274, 13, 4, 546, 15, 10, 492, 95, 242, 1887, 7, 20]"
A Google user,4,You guys should consider giving pionts for a reviewed lesson... Also I didn't get my free mimo pro after I invited someone...,guys consider giving pionts reviewed lesson also get free mimo pro invited someone,Positive,1,"[242, 614, 302, 1888, 1889, 101, 32, 27, 19, 10, 56, 1275, 212]"
A Google user,5,we learn a lot of things in this application,learn lot things application,Neutral,0,"[4, 52, 93, 35]"
A Google user,5,good,good,Positive,1,[2]
A Google user,5,"I'm learning python on it and it's truly good and easy to understand ,if your a bignner just like then this app is perfect for you",learning python truly good easy understand bignner like app perfect,Positive,1,"[5, 31, 547, 2, 7, 20, 1890, 9, 1, 70]"
